dataset,seed,n_samples,name,mu_star,mu_star_conf
2017,100,64,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,82.72809087130203,16.775527464937817
2017,100,64,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,81.04387865443587,16.62717712126352
2017,100,64,Gateway node_e3cb7ef1-5530-4941-9258-e7d0d0942d55,80.65045862041653,16.762218632145313
2017,100,64,Gateway node_e815fe01-3404-4762-81b9-c5b067093604,75.81728006409749,18.248373396025986
2017,100,64,Gateway node_c3491f79-706f-44a9-ac8d-c1bda56e948e,75.73980773642327,17.080038700396038
2017,100,64,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,74.9054149140016,14.466387715841506
2017,100,64,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,74.52922540493911,17.43993524745278
2017,100,64,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,72.02326996065986,15.287898189817325
2017,100,64,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,65.5275219331598,15.082620729976535
2017,100,64,Gateway node_ffa052de-caf4-4879-96a1-2b4dd95b52c4,62.15831483219609,9.384784622606055
2017,200,16,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,99.32197920927081,50.78941681822454
2017,200,16,Gateway node_c3491f79-706f-44a9-ac8d-c1bda56e948e,85.97650916503441,29.810584824415486
2017,200,16,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,79.71249989763885,24.250643611019935
2017,200,16,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,78.83838580836819,35.09034672800721
2017,200,16,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,76.53500731565946,34.71259355220852
2017,200,16,Gateway node_e3cb7ef1-5530-4941-9258-e7d0d0942d55,74.94481267989607,23.699120825034743
2017,200,16,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,70.01516500152775,25.361826683867413
2017,200,16,Gateway node_b462f2a6-393e-4325-9bec-5dd13e90c591,67.12819139708388,36.57363345519598
2017,200,16,Gateway node_ffa052de-caf4-4879-96a1-2b4dd95b52c4,65.25672154690943,18.343697092677687
2017,200,16,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,54.89194882840314,29.580119267174847
2017,200,32,Gateway node_b462f2a6-393e-4325-9bec-5dd13e90c591,109.49837172390598,23.01774007166851
2017,200,32,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,88.60726671064205,21.994849851690184
2017,200,32,Gateway node_e815fe01-3404-4762-81b9-c5b067093604,86.55372829276031,34.172641799822514
2017,200,32,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,86.21593424600664,24.16890779766876
2017,200,32,Gateway node_c3491f79-706f-44a9-ac8d-c1bda56e948e,84.10541227815976,25.252051247849995
2017,200,32,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,78.2700827248612,20.844972621008814
2017,200,32,Gateway node_ffa052de-caf4-4879-96a1-2b4dd95b52c4,77.26972742406284,21.91953745983998
2017,200,32,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,70.03262000194432,16.948901712272963
2017,200,32,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,67.86446864402767,18.637034437208946
2017,200,32,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,62.37665468534725,20.91185336401046
2017,200,64,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,93.18369549262177,18.87109478464543
2017,200,64,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,84.85452790387127,19.668037327628888
2017,200,64,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,83.25610437205741,18.508488979133073
2017,200,64,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,80.72889480421875,15.896833073608477
2017,200,64,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,79.29289682864558,15.169196245702908
2017,200,64,Gateway node_e3cb7ef1-5530-4941-9258-e7d0d0942d55,77.20678932289033,15.341528559115797
2017,200,64,Gateway node_b462f2a6-393e-4325-9bec-5dd13e90c591,76.7900948918142,15.308487229576338
2017,200,64,Gateway node_c3491f79-706f-44a9-ac8d-c1bda56e948e,74.3124977750258,16.676611354988722
2017,200,64,Gateway node_e815fe01-3404-4762-81b9-c5b067093604,73.81390856679687,16.351495583820924
2017,200,64,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,72.48422574960054,12.820127719398716
2017,300,16,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,95.05615142034752,37.39689329182528
2017,300,16,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,91.41280154190943,32.199850937723866
2017,300,16,Gateway node_e815fe01-3404-4762-81b9-c5b067093604,84.1610545445135,38.261037947159004
2017,300,16,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,75.69079455569447,28.355431073694973
2017,300,16,Gateway node_c3491f79-706f-44a9-ac8d-c1bda56e948e,66.99586760812504,23.22033644549974
2017,300,16,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,66.17273707187456,29.735533973416846
2017,300,16,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,61.927501649340066,26.639756407995492
2017,300,16,Gateway node_e3cb7ef1-5530-4941-9258-e7d0d0942d55,61.55573131614579,22.373025530775763
2017,300,16,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,60.12459581808984,20.209540475308593
2017,300,16,Gateway node_b462f2a6-393e-4325-9bec-5dd13e90c591,52.47994984059005,19.14509933264617
2017,300,32,Gateway node_ffa052de-caf4-4879-96a1-2b4dd95b52c4,98.29945042583371,34.62870452966533
2017,300,32,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,87.96989728237871,22.559979164254578
2017,300,32,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,81.13957917756956,18.975393954989066
2017,300,32,Gateway node_e3cb7ef1-5530-4941-9258-e7d0d0942d55,78.58592525484364,25.98199659397327
2017,300,32,Gateway node_b462f2a6-393e-4325-9bec-5dd13e90c591,74.83118321468723,19.42670662207061
2017,300,32,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,73.82813991802094,21.56723162734689
2017,300,32,Gateway node_c3491f79-706f-44a9-ac8d-c1bda56e948e,73.3627212787501,14.757166901684107
2017,300,32,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,63.07163190350645,21.658880735578506
2017,300,32,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,62.22963961506961,12.426079150849693
2017,300,32,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,60.712651065468705,17.59157182464739
2017,300,64,Gateway node_197e9d2f-52c0-472f-9e1a-1caf37f3a30a,83.10915339241305,22.040241325082665
2017,300,64,Gateway node_37f858d7-8d32-4c95-abf5-8b663067ca6e,82.48727409985229,15.958650660687129
2017,300,64,Gateway node_0f874200-5d1f-467c-9892-e662277d7ed4,79.39062994049466,14.551199043198956
2017,300,64,Gateway node_ffa052de-caf4-4879-96a1-2b4dd95b52c4,77.36631051723961,19.579325326245012
2017,300,64,Gateway node_e3cb7ef1-5530-4941-9258-e7d0d0942d55,76.0727771304859,17.365602248854344
2017,300,64,Gateway node_3b027674-16a9-4cbd-a944-73d0f4d7841a,74.77059898644117,13.209049609802575
2017,300,64,Gateway node_34b4d599-3e40-4311-9ab3-7851a88f0688,74.29235192421024,15.097341572366108
2017,300,64,Gateway node_b462f2a6-393e-4325-9bec-5dd13e90c591,70.20304924354156,17.373789044051502
2017,300,64,Gateway node_e815fe01-3404-4762-81b9-c5b067093604,69.70615627016483,12.543841620113927
2017,300,64,Gateway node_a034ae86-5006-4cdf-b543-320b34344779,67.75766858014735,11.21956867846433
