dataset,seed,n_samples,name,mu_star,mu_star_conf
2017,200,16,Resource Calendar User_133,1033.9761760862768,269.7988922490907
2017,200,16,Resource Calendar User_121,997.1078182079277,279.59939614900463
2017,200,16,Resource Calendar User_14,968.3670191391348,246.37761882728452
2017,200,16,Resource Calendar User_24,952.754894170048,198.14681573830183
2017,200,16,Resource Calendar User_39,947.8515992963199,237.8781892822024
2017,200,16,Resource Calendar User_18,933.6657140783407,262.9265958843454
2017,200,16,Resource Calendar User_99,903.822991310501,198.41619659793514
2017,200,16,Resource Calendar User_38,898.3009849732946,305.52163659767837
2017,200,16,Resource Calendar User_147,896.9097347924878,282.01755856079944
2017,200,16,Resource Calendar User_141,895.4902763374283,233.52292743905645
2017,200,32,Resource Calendar User_78,901.2390607422344,185.83660700526912
2017,200,32,Resource Calendar User_139,898.8142888886401,163.0598812629984
2017,200,32,Resource Calendar User_83,877.3177449274042,181.58254168283966
2017,200,32,Resource Calendar User_44,866.4976150304286,167.04067720236628
2017,200,32,Resource Calendar User_16,865.118554655946,206.51650711397542
2017,200,32,Resource Calendar User_127,860.5938223669734,216.96416258396488
2017,200,32,Resource Calendar User_118,840.843130325293,215.16423066600234
2017,200,32,Resource Calendar User_132,832.9897981080682,196.44641046673638
2017,200,32,Resource Calendar User_10,830.2394130676405,212.39751949581319
2017,200,32,Resource Calendar User_42,820.7915732242692,169.49894351993228
2017,200,64,Resource Calendar User_142,924.6891668776218,157.51906393063078
2017,200,64,Resource Calendar User_121,870.9000355343942,149.8127638524507
2017,200,64,Resource Calendar User_61,838.2695274450203,140.7181019183583
2017,200,64,Resource Calendar User_85,830.8476858940459,143.14533907420667
2017,200,64,Resource Calendar User_90,828.144701507476,140.88900151951464
2017,200,64,Resource Calendar User_43,787.2012192275104,133.73906398764626
2017,200,64,Resource Calendar User_133,781.5364670066945,134.29317385651552
2017,200,64,Resource Calendar User_122,774.4512331891799,142.27308762153964
2017,200,64,Resource Calendar User_124,770.0672881340037,118.23931402365488
2017,200,64,Resource Calendar User_71,768.5904273824269,157.14521247370996
2017,300,16,Resource Calendar User_136,999.301525376811,274.2510539586596
2017,300,16,Resource Calendar User_138,893.294530731322,233.67045957140428
2017,300,16,Resource Calendar User_23,881.9313026867887,323.9713038484109
2017,300,16,Resource Calendar User_32,879.5136561696319,289.0172245184098
2017,300,16,Resource Calendar User_24,867.1106335864451,287.35014136486416
2017,300,16,Resource Calendar User_19,855.804865187107,270.10968360930684
2017,300,16,Resource Calendar User_63,853.9595527358108,224.76939190264383
2017,300,16,Resource Calendar User_90,846.2670585609503,261.14181422724295
2017,300,16,Resource Calendar User_10,820.5349197673999,233.92015278363365
2017,300,16,Resource Calendar User_42,819.1548842099842,297.4361004343903
2017,300,32,Resource Calendar User_113,811.4454352071886,146.4831773247916
2017,300,32,Resource Calendar User_124,805.657986782235,161.5139302040725
2017,300,32,Resource Calendar User_130,761.5062741382869,173.94314998367688
2017,300,32,Resource Calendar User_144,755.6626376712811,166.7063134578363
2017,300,32,Resource Calendar User_15,754.4784537338468,196.42077086307324
2017,300,32,Resource Calendar User_11,743.6272177667695,208.88009245199044
2017,300,32,Resource Calendar User_36,742.0538667057396,202.48103401104925
2017,300,32,Resource Calendar User_136,738.3475610287609,174.25210508925983
2017,300,32,Resource Calendar User_38,735.7241891178737,195.3831490634474
2017,300,32,Resource Calendar User_42,715.2031187122701,155.55324047645362
2017,300,64,Resource Calendar User_71,778.7663116074458,138.01561803463426
2017,300,64,Resource Calendar User_23,763.1029285734182,123.63155870716272
2017,300,64,Resource Calendar User_142,760.38705854072,94.19507866226398
2017,300,64,Resource Calendar User_119,741.4076844537052,128.15449216053327
2017,300,64,Resource Calendar User_48,740.1068574195965,136.4892065887876
2017,300,64,Resource Calendar User_127,738.733908027048,129.94890355657876
2017,300,64,Resource Calendar User_38,727.2673994961514,107.0453550354329
2017,300,64,Resource Calendar User_109,726.6032801841532,158.518926170116
2017,300,64,Resource Calendar User_12,725.4725043500839,123.0195705232981
2017,300,64,Resource Calendar User_40,717.0168537432145,158.07392316946672
