dataset,seed,n_samples,name,mu_star,mu_star_conf
production,300,16,Resource Calendar ID4442,2896427.964019752,1442484.3990476262
production,300,16,Resource Calendar ID4445,3976617.8341602995,2283472.0429143985
production,300,16,Resource Calendar ID4491,1553891.8708824601,1025700.7732834172
production,300,16,Resource Calendar ID4493,93653114.62828791,45618329.788854405
production,300,16,Resource Calendar ID4528,2419965.1856590672,699715.6052353152
production,300,16,Resource Calendar ID4529,1320606.6284713955,517661.78688177036
production,300,16,Resource Calendar ID4618,2246432.1859809915,1784949.680458919
production,300,16,Resource Calendar ID4622,2311340.337901115,1541921.5455247564
production,300,16,Resource Calendar ID4641,2233397.4653525352,1574763.1176102483
production,300,16,Resource Calendar ID4718,2526271.839310727,1147269.743271946
production,300,16,Resource Calendar ID4783,2496577.1272828234,1875815.8196210875
production,300,16,Resource Calendar ID4794,2798754.5625563576,1404177.0457808066
production,300,16,Resource Calendar ID4799,1416605.4069078672,749775.8903427998
production,300,16,Resource Calendar ID4820,3286960.6662607454,2229161.345920564
production,300,16,Resource Calendar ID4851,2283891.845313972,1769207.2638840824
production,300,16,Resource Calendar ID4872,1573803.225233961,956964.3919347286
production,300,16,Resource Calendar ID4873,2045653.5452264915,1618261.3953766143
production,300,16,Resource Calendar ID4882,1371277.2432331683,827011.204599371
production,300,16,Resource Calendar ID4890,1035285.50273525,368442.3855144701
production,300,16,Resource Calendar ID4932,1872176.1753422893,1273677.0513383083
production,300,16,Resource Calendar ID4955,1906834.8701126128,1245194.252033373
production,300,16,Resource Calendar Start,2452134.3746919935,1532445.5825917071
production,100,32,Resource Calendar End,1947589.4320687603,623009.6481575543
production,100,32,Resource Calendar ID0420,2721946.3453294905,1172259.0565634368
production,100,32,Resource Calendar ID0937,1659863.4496288183,830398.6176879788
production,100,32,Resource Calendar ID0997,4286746.774089891,1557055.5975707518
production,100,32,Resource Calendar ID0998,2325396.4895597883,868483.0520746824
production,100,32,Resource Calendar ID3641,2015065.1664269317,845092.5685798418
production,100,32,Resource Calendar ID3716,2227419.516550234,899209.4681210476
production,100,32,Resource Calendar ID3718,2297019.792541493,1236527.899389143
production,100,32,Resource Calendar ID3846,2788096.5356501252,997961.4072032435
production,100,32,Resource Calendar ID3854,2460311.553956538,703970.8276894137
production,100,32,Resource Calendar ID3998,3281024.217619495,1405503.2565039783
production,100,32,Resource Calendar ID4109,2197619.181754899,668775.1213437202
production,100,32,Resource Calendar ID4132,3272352.0910913893,1348253.1915625911
production,100,32,Resource Calendar ID4140,2492084.0693920543,1188237.6814290537
production,100,32,Resource Calendar ID4142,3669466.129645602,1567096.0399607655
production,100,32,Resource Calendar ID4160,2750511.785129297,1785963.472941618
production,100,32,Resource Calendar ID4162,2045240.3262568647,894472.8756892167
production,100,32,Resource Calendar ID4163,2064386.953991655,990514.4008012437
production,100,32,Resource Calendar ID4167,2818554.675190498,1334444.798487428
production,100,32,Resource Calendar ID4219,4197544.086437748,1850600.2852790726
production,100,32,Resource Calendar ID4287,2330373.693236594,1174955.4530202607
production,100,32,Resource Calendar ID4291,2308014.085607799,1121569.242181032
production,100,32,Resource Calendar ID4326,1534639.224519449,587792.9693627853
production,100,32,Resource Calendar ID4355,2586890.7300580842,1175349.9059618488
production,100,32,Resource Calendar ID4385,1942482.9455589019,889155.8125265711
production,100,32,Resource Calendar ID4429,2029073.8828328885,941448.3641194353
production,100,32,Resource Calendar ID4442,2550169.672784765,1010538.3735145143
production,100,32,Resource Calendar ID4445,4009099.397284503,923652.0627126714
production,100,32,Resource Calendar ID4491,2070108.2100379802,722399.4007539464
production,100,32,Resource Calendar ID4493,89801386.2548979,30522562.78544988
production,100,32,Resource Calendar ID4528,3382765.2979941345,1233089.243429271
production,100,32,Resource Calendar ID4529,2629123.609704611,1140378.9049053208
production,100,32,Resource Calendar ID4618,2400742.973440192,1012367.2888911897
production,100,32,Resource Calendar ID4622,2420257.513372113,1277501.2596968708
production,100,32,Resource Calendar ID4641,2592942.961254786,1082665.1456670295
production,100,32,Resource Calendar ID4718,2651694.333462142,1514798.7228216415
production,100,32,Resource Calendar ID4783,2402645.7608266203,1575848.452596151
production,100,32,Resource Calendar ID4794,3768923.4172692862,1322551.4581948044
production,100,32,Resource Calendar ID4799,1603499.333319721,582825.6467941006
production,100,32,Resource Calendar ID4820,2089643.6511925848,781907.097045715
production,100,32,Resource Calendar ID4851,2416676.6436876934,956990.136512649
production,100,32,Resource Calendar ID4872,2357371.107498548,1114472.1212209067
production,100,32,Resource Calendar ID4873,2944444.634926645,1581722.4237105853
production,100,32,Resource Calendar ID4882,2159088.288630928,1071635.581716625
production,100,32,Resource Calendar ID4890,3043008.2110970425,1251858.8537156382
production,100,32,Resource Calendar ID4932,2880204.7381812856,1184435.145294593
production,100,32,Resource Calendar ID4955,2806363.9949890743,1106740.2707773536
production,100,32,Resource Calendar Start,2387677.454871499,1297057.66773191
production,200,32,Resource Calendar End,1734575.8467659622,735798.9921023676
production,200,32,Resource Calendar ID0420,1605098.9957260243,888103.9597521309
production,200,32,Resource Calendar ID0937,2341032.296216122,1055834.8889072656
production,200,32,Resource Calendar ID0997,3112007.0208647577,882044.5188532625
production,200,32,Resource Calendar ID0998,1298535.335293508,501637.62898351817
production,200,32,Resource Calendar ID3641,2544146.016535439,1075439.0101437701
production,200,32,Resource Calendar ID3716,2019836.8633048045,955237.9734208164
production,200,32,Resource Calendar ID3718,1652375.9037721385,577126.6185387719
production,200,32,Resource Calendar ID3846,2109130.2175524775,801276.8621132778
production,200,32,Resource Calendar ID3854,2132242.6381666893,769328.1565999624
production,200,32,Resource Calendar ID3998,2111627.4292777795,959972.1654010622
production,200,32,Resource Calendar ID4109,1684969.8273508355,785652.715747634
production,200,32,Resource Calendar ID4132,1949095.911081089,787606.7887116245
production,200,32,Resource Calendar ID4140,1658090.9929516912,619150.9344321318
production,200,32,Resource Calendar ID4142,2214644.9889489203,1401559.6666790128
production,200,32,Resource Calendar ID4160,1424814.4462732247,499235.41192055435
production,200,32,Resource Calendar ID4162,1948517.054113124,1057084.2628639124
production,200,32,Resource Calendar ID4163,1878025.267250813,1008774.73140715
production,200,32,Resource Calendar ID4167,1520131.074159547,628893.244215204
production,200,32,Resource Calendar ID4219,2574515.5212524193,894350.2453623314
production,200,32,Resource Calendar ID4287,2679053.7095536184,2416493.689960575
production,200,32,Resource Calendar ID4291,1972913.984635975,723201.4253486674
production,200,32,Resource Calendar ID4326,2359934.791351891,1371032.0400473399
production,200,32,Resource Calendar ID4355,1991975.0177197016,1033428.9505368236
production,200,32,Resource Calendar ID4385,1678140.907409098,643700.050429987
production,200,32,Resource Calendar ID4429,2164043.257251737,794911.2238082158
production,200,32,Resource Calendar ID4442,1606628.1755124344,744949.7274811217
production,200,32,Resource Calendar ID4445,4239983.633972844,1152466.5040207785
production,200,32,Resource Calendar ID4491,1017560.4344802151,484925.51085480885
production,200,32,Resource Calendar ID4493,61485239.26187979,33218757.599171393
production,200,32,Resource Calendar ID4528,4815588.125289076,2116566.280664281
production,200,32,Resource Calendar ID4529,1965451.4114206652,770060.8807813026
production,200,32,Resource Calendar ID4618,1744698.9678276698,821622.6279429735
production,200,32,Resource Calendar ID4622,1871599.6266850021,796402.4300369709
production,200,32,Resource Calendar ID4641,2119964.054086037,687171.7546651344
production,200,32,Resource Calendar ID4718,1642008.5053441164,659759.507781414
production,200,32,Resource Calendar ID4783,1421773.9190713996,709811.4634641961
production,200,32,Resource Calendar ID4794,2090331.2505281353,796571.3752439158
production,200,32,Resource Calendar ID4799,1473916.30480473,573759.6936559866
production,200,32,Resource Calendar ID4820,1923073.8709535468,914006.4166755222
production,200,32,Resource Calendar ID4851,2099104.14926088,1256368.7256983737
production,200,32,Resource Calendar ID4872,2200116.2193036,756608.6072412321
production,200,32,Resource Calendar ID4873,1713478.400373796,767549.4947186267
production,200,32,Resource Calendar ID4882,1755266.6969695047,810875.4290424391
production,200,32,Resource Calendar ID4890,1475540.952469796,679356.4917644416
production,200,32,Resource Calendar ID4932,1690087.9548383167,692407.878962358
production,200,32,Resource Calendar ID4955,1631479.5818030017,735727.543214497
production,200,32,Resource Calendar Start,2425273.282668289,1245301.7029606358
production,300,32,Resource Calendar End,2340712.6474108566,1324809.5936822381
production,300,32,Resource Calendar ID0420,1309253.702890631,802075.1779342421
production,300,32,Resource Calendar ID0937,3774488.4817818864,1753102.856160174
production,300,32,Resource Calendar ID0997,3853410.9652021453,1447106.864767665
production,300,32,Resource Calendar ID0998,1853006.143764127,997172.7893693931
production,300,32,Resource Calendar ID3641,2044104.4263414494,892830.1860935906
production,300,32,Resource Calendar ID3716,1675087.4364244712,485799.712539392
production,300,32,Resource Calendar ID3718,2658172.641528582,1604047.7373494948
production,300,32,Resource Calendar ID3846,1414571.5871895216,791595.1900905406
production,300,32,Resource Calendar ID3854,1947915.0503492765,853281.7419120566
production,300,32,Resource Calendar ID3998,1917052.868375751,877742.6215142849
production,300,32,Resource Calendar ID4109,1762021.3889288132,769621.5375127218
production,300,32,Resource Calendar ID4132,2783865.382361814,1560658.3072273966
production,300,32,Resource Calendar ID4140,1953772.1619135467,1083569.2924726447
production,300,32,Resource Calendar ID4142,2205514.9605791867,828390.0465338138
production,300,32,Resource Calendar ID4160,3035431.764329854,1225003.8155894051
production,300,32,Resource Calendar ID4162,2252229.979915001,1013885.3127529924
production,300,32,Resource Calendar ID4163,1774124.3280426674,907168.383348876
production,300,32,Resource Calendar ID4167,1965423.6308260823,990558.5509426541
production,300,32,Resource Calendar ID4219,1727227.3116499535,720464.3084088701
production,300,32,Resource Calendar ID4287,1922890.2370251887,843877.9650453693
production,300,32,Resource Calendar ID4291,3169587.4040245106,2538734.459822683
production,300,32,Resource Calendar ID4326,1240409.6573005982,462712.92968958506
production,300,32,Resource Calendar ID4355,1607197.2728177677,825420.9217560162
production,300,32,Resource Calendar ID4385,1503731.4629358368,842574.419289586
production,300,32,Resource Calendar ID4429,1701505.1773146181,670215.31883461
production,300,32,Resource Calendar ID4442,2381301.0506959357,1039133.7708950848
production,300,32,Resource Calendar ID4445,3952703.612000804,1249839.4471672869
production,300,32,Resource Calendar ID4491,1824871.2510134547,926246.1259840082
production,300,32,Resource Calendar ID4493,81662894.45527987,32121818.630762648
production,300,32,Resource Calendar ID4528,2234573.075670375,678537.9580767829
production,300,32,Resource Calendar ID4529,1822966.454338896,824165.5993657205
production,300,32,Resource Calendar ID4618,2414888.467132328,1177897.9258551148
production,300,32,Resource Calendar ID4622,2408418.4252022067,1287247.3551132747
production,300,32,Resource Calendar ID4641,2431481.0288945087,1041578.369158441
production,300,32,Resource Calendar ID4718,2185213.9132517045,878681.7813963318
production,300,32,Resource Calendar ID4783,1962343.083498489,1203605.4425349417
production,300,32,Resource Calendar ID4794,2088649.227125351,998011.3609928831
production,300,32,Resource Calendar ID4799,2294409.7920609275,1299336.000619819
production,300,32,Resource Calendar ID4820,1741780.0823992237,845453.0888518149
production,300,32,Resource Calendar ID4851,1800845.6910717066,723067.4131239277
production,300,32,Resource Calendar ID4872,2505338.488690388,1056713.0679063974
production,300,32,Resource Calendar ID4873,2078424.0405118747,1081213.453835363
production,300,32,Resource Calendar ID4882,1413395.2903769598,700938.9297222395
production,300,32,Resource Calendar ID4890,1972785.2743894933,925879.0879481514
production,300,32,Resource Calendar ID4932,1784005.2046291183,1056540.4777665571
production,300,32,Resource Calendar ID4955,2022706.7008028657,1174267.2020272324
production,300,32,Resource Calendar Start,2762147.1214718814,1198401.51471529
production,100,64,Resource Calendar End,2032350.4736333885,635693.3204148258
production,100,64,Resource Calendar ID0420,1984516.7687283463,850290.6608710156
production,100,64,Resource Calendar ID0937,1273573.792605609,415990.59198071033
production,100,64,Resource Calendar ID0997,4722394.220894135,1567673.8240272086
production,100,64,Resource Calendar ID0998,2532395.950298506,880768.1138663489
production,100,64,Resource Calendar ID3641,2147403.573047616,728452.7648687151
production,100,64,Resource Calendar ID3716,2612171.625118021,877127.4377946616
production,100,64,Resource Calendar ID3718,2416752.114487874,801014.4278196429
production,100,64,Resource Calendar ID3846,2400667.3483789917,1026502.9711856794
production,100,64,Resource Calendar ID3854,1821622.2410400053,513611.53865999315
production,100,64,Resource Calendar ID3998,2110611.563440329,640514.439576591
production,100,64,Resource Calendar ID4109,2355021.093621912,854148.4563230799
production,100,64,Resource Calendar ID4132,1384100.407510042,368761.075535176
production,100,64,Resource Calendar ID4140,2272985.6340142414,720943.3374015245
production,100,64,Resource Calendar ID4142,2466772.409406133,824596.6183817558
production,100,64,Resource Calendar ID4160,1494326.26222304,447411.9735435575
production,100,64,Resource Calendar ID4162,2037946.1648749462,663517.3432781949
production,100,64,Resource Calendar ID4163,1932190.548990128,688146.6109526525
production,100,64,Resource Calendar ID4167,1986078.4854149523,593356.7834995552
production,100,64,Resource Calendar ID4219,2359658.2450882085,954023.6850533491
production,100,64,Resource Calendar ID4287,2381562.544332264,823185.6982106951
production,100,64,Resource Calendar ID4291,1847900.3265356522,531028.9216984438
production,100,64,Resource Calendar ID4326,2389862.274975865,660336.3099733673
production,100,64,Resource Calendar ID4355,2096086.8624867415,806313.1528390648
production,100,64,Resource Calendar ID4385,2445004.4224677514,726693.2963994395
production,100,64,Resource Calendar ID4429,2389648.930797995,641842.5879317357
production,100,64,Resource Calendar ID4442,2046599.021599591,528827.5885622547
production,100,64,Resource Calendar ID4445,4943080.307184225,1198313.2804417734
production,100,64,Resource Calendar ID4491,2134700.414481745,646895.767663035
production,100,64,Resource Calendar ID4493,70543418.55751094,21167545.207236126
production,100,64,Resource Calendar ID4528,2489070.2768049645,699831.4624892212
production,100,64,Resource Calendar ID4529,2032397.3034439478,720775.323410942
production,100,64,Resource Calendar ID4618,2167787.0544452253,940085.5966060816
production,100,64,Resource Calendar ID4622,1870758.2164557579,584751.5470254464
production,100,64,Resource Calendar ID4641,2131932.0205656374,633528.7186464194
production,100,64,Resource Calendar ID4718,2015439.3664882898,687253.6428996576
production,100,64,Resource Calendar ID4783,2241795.311814285,682221.1147660248
production,100,64,Resource Calendar ID4794,2086174.1168671236,652607.9182490576
production,100,64,Resource Calendar ID4799,2123703.7866185764,669844.8441717916
production,100,64,Resource Calendar ID4820,1832248.9566891203,773448.9939062279
production,100,64,Resource Calendar ID4851,2257770.3365012244,563762.5560239684
production,100,64,Resource Calendar ID4872,2334400.1268734555,837263.9671753708
production,100,64,Resource Calendar ID4873,2038656.7640155067,672304.218365867
production,100,64,Resource Calendar ID4882,1777143.7010870755,575931.1160870346
production,100,64,Resource Calendar ID4890,2278390.5866173897,985273.0237089939
production,100,64,Resource Calendar ID4932,1887194.7392544711,592451.3784229481
production,100,64,Resource Calendar ID4955,2159997.6583653283,596236.2339594981
production,100,64,Resource Calendar Start,2345721.0669280095,732780.3516706068
production,200,64,Resource Calendar End,2271067.54026692,721725.8493124474
production,200,64,Resource Calendar ID0420,2144297.3716759966,814720.8422554124
production,200,64,Resource Calendar ID0937,2074178.5318026056,819815.1241103164
production,200,64,Resource Calendar ID0997,3994732.977308496,1008147.3458489176
production,200,64,Resource Calendar ID0998,2076046.432077569,782856.2777646411
production,200,64,Resource Calendar ID3641,2115442.976955981,501487.98536570946
production,200,64,Resource Calendar ID3716,2585152.045214226,992123.195873142
production,200,64,Resource Calendar ID3718,1945153.2277871163,587193.4354386211
production,200,64,Resource Calendar ID3846,2119330.3658505264,604809.2057777438
production,200,64,Resource Calendar ID3854,2479288.7237511543,817658.2509117399
production,200,64,Resource Calendar ID3998,2567262.39600378,791899.0438133876
production,200,64,Resource Calendar ID4109,2152266.673117609,691977.7407826853
production,200,64,Resource Calendar ID4132,2057648.686355985,771169.3224770196
production,200,64,Resource Calendar ID4140,2235421.51191876,890292.5998027176
production,200,64,Resource Calendar ID4142,2278727.7871431885,790707.2377544855
production,200,64,Resource Calendar ID4160,2084290.5466273867,653921.7898523541
production,200,64,Resource Calendar ID4162,1828498.125859718,620435.2534674903
production,200,64,Resource Calendar ID4163,1978262.88114394,634332.9978894667
production,200,64,Resource Calendar ID4167,1847142.831106584,540296.0091917729
production,200,64,Resource Calendar ID4219,2584880.7347204196,954507.1789724954
production,200,64,Resource Calendar ID4287,2751660.3381195376,1151049.8675139612
production,200,64,Resource Calendar ID4291,2294745.7033076487,919683.8316019311
production,200,64,Resource Calendar ID4326,1842367.264251653,543936.8750949748
production,200,64,Resource Calendar ID4355,2422997.309366073,816652.7206631629
production,200,64,Resource Calendar ID4385,1906997.3087524634,619737.8594859623
production,200,64,Resource Calendar ID4429,1817726.4069624012,540936.2128773532
production,200,64,Resource Calendar ID4442,2092795.2183800808,835742.3814898788
production,200,64,Resource Calendar ID4445,4710957.007233051,967560.0653731979
production,200,64,Resource Calendar ID4491,1979212.2969825736,847171.7180657588
production,200,64,Resource Calendar ID4493,65476698.327417426,21462209.35729548
production,200,64,Resource Calendar ID4528,3011342.2353619356,865436.2776641177
production,200,64,Resource Calendar ID4529,1400742.4078573384,482282.08501134504
production,200,64,Resource Calendar ID4618,2590584.560878953,1631126.9153961558
production,200,64,Resource Calendar ID4622,1896980.7042410092,667972.1786767632
production,200,64,Resource Calendar ID4641,1697471.3103484404,472430.39315670606
production,200,64,Resource Calendar ID4718,1874091.1006711973,606931.9262285255
production,200,64,Resource Calendar ID4783,1964985.6840488226,580775.76451805
production,200,64,Resource Calendar ID4794,1937775.671895396,637390.1423456051
production,200,64,Resource Calendar ID4799,2017358.9233773304,627240.7441681896
production,200,64,Resource Calendar ID4820,1589802.433497518,581051.1376214995
production,200,64,Resource Calendar ID4851,1914096.026156708,469124.578389156
production,200,64,Resource Calendar ID4872,1861164.142796653,739307.9472759085
production,200,64,Resource Calendar ID4873,1914153.6432822633,630882.5128199317
production,200,64,Resource Calendar ID4882,2035889.6376230493,660007.3839759466
production,200,64,Resource Calendar ID4890,1997429.2044764217,750083.0676164815
production,200,64,Resource Calendar ID4932,2047450.2485255017,724724.286523888
production,200,64,Resource Calendar ID4955,1393058.2550103562,392174.7308758408
production,200,64,Resource Calendar Start,2424575.7330950126,803053.9035501366
production,300,64,Resource Calendar End,1987247.7124281176,713065.439491581
production,300,64,Resource Calendar ID0420,1814213.2053729573,536034.1546178913
production,300,64,Resource Calendar ID0937,2194645.0450418694,667921.2166138387
production,300,64,Resource Calendar ID0997,3367211.622000516,770021.0133897724
production,300,64,Resource Calendar ID0998,2526624.3009719253,1144079.105227529
production,300,64,Resource Calendar ID3641,1714589.0474594021,639636.6675548078
production,300,64,Resource Calendar ID3716,1670007.0998179116,614155.3835245837
production,300,64,Resource Calendar ID3718,1882325.0769216681,704223.6878508985
production,300,64,Resource Calendar ID3846,1526939.1636254813,465268.0596942244
production,300,64,Resource Calendar ID3854,1609012.7182387367,616963.9252881675
production,300,64,Resource Calendar ID3998,2188162.0380880563,685733.6939137278
production,300,64,Resource Calendar ID4109,2350841.9127545957,933448.624362673
production,300,64,Resource Calendar ID4132,1980849.976316928,661810.1539507384
production,300,64,Resource Calendar ID4140,2315081.715013084,783150.2007835791
production,300,64,Resource Calendar ID4142,2024144.2632927757,912449.6107949631
production,300,64,Resource Calendar ID4160,2087222.6069708925,789583.3001973156
production,300,64,Resource Calendar ID4162,1944716.7222709102,591280.0599282113
