dataset,seed,n_samples,name,mu_star,mu_star_conf
production,300,16,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,88355214.4077874,95236057.73486194
production,300,16,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,12830396.249523347,11973956.494868327
production,300,16,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,8498082.50910448,5339866.610704158
production,300,16,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,16143590.425015323,9860540.05539069
production,300,16,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,7941446.327597343,4311694.569651786
production,300,16,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,14427764.676191477,9033039.237276679
production,300,16,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,10244538.068606967,9900577.81664129
production,300,16,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,8433223.812569356,6835581.3349315915
production,300,16,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,12429447.488620322,12315168.762993317
production,300,16,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,15436480.679931045,14079823.858382732
production,300,16,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,19973818.026251502,14594153.91087368
production,300,16,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,12583376.347886425,7468707.494518902
production,300,16,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,12732285.739120804,6405919.803451348
production,300,16,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,27467337.827231806,20187868.88537278
production,300,16,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,8053722.675357435,8782853.84837679
production,300,16,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,20852381.520681944,21516036.05191049
production,100,32,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,12966797.779816817,9226317.568011189
production,100,32,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,14527906.651434084,11065387.747092675
production,100,32,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,16476639.688280376,21431797.724322394
production,100,32,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,16996425.83612552,12933546.31967389
production,100,32,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,10445144.15392144,7439710.147990957
production,100,32,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,494890264.7123082,314056427.9130382
production,100,32,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,34433717.501211815,26387169.73958582
production,100,32,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,8676018.734708637,6937268.39597597
production,100,32,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,20412342.845428307,17434363.417799696
production,100,32,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,20516998.157114185,17151335.427735277
production,100,32,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,90961290.33740021,63922354.53625062
production,100,32,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,13976432.482510036,16475791.734075781
production,100,32,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,11099934.971633868,8455479.107042914
production,100,32,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,12761092.799592743,6696097.8027634155
production,100,32,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,14547633.2306908,9684372.489674665
production,100,32,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,19766527.618917167,14985984.09291742
production,100,32,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,11876338.72936827,8601767.47183464
production,100,32,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,23141263.334418263,16481484.168289881
production,100,32,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,26345593.16382799,22497915.62563169
production,100,32,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,12790757.759480458,12062426.649433427
production,100,32,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,15780711.921717662,10406280.72178873
production,100,32,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,17287638.358534556,14292216.795946611
production,100,32,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,9215659.4704052,6137844.191155881
production,100,32,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,17844224.533760335,16808302.086226285
production,100,32,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,18512619.217456862,15209356.527894918
production,100,32,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,15694728.750940163,12343906.523100061
production,200,32,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,38521404.32966605,32126385.114019126
production,200,32,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,10940602.561286328,6709234.236944665
production,200,32,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,17122051.278032936,12546000.848872902
production,200,32,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,8940440.079869369,6426663.125853007
production,200,32,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,15529283.352799697,10371632.408140797
production,200,32,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,448057228.2303155,211573350.18012473
production,200,32,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,18739960.104602292,14340785.555536648
production,200,32,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10208926.45729007,9832746.735640025
production,200,32,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,21834519.040349633,15195233.237916775
production,200,32,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,12053140.727000084,8051711.166728076
production,200,32,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,211336182.71471128,170794407.42448616
production,200,32,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,11553978.51218528,6320877.770062553
production,200,32,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,18992810.416636255,16857479.465728927
production,200,32,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,23585510.3510527,15288864.468013778
production,200,32,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,23649213.325298406,16777379.911113534
production,200,32,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,15347590.499401907,14782333.25972498
production,200,32,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,18377967.93076957,20020605.097758316
production,200,32,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,21420542.86057857,18697467.929675765
production,200,32,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,7889853.9338018205,5312687.606383569
production,200,32,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,9961999.873340173,6227095.074865968
production,200,32,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,20542894.398164783,15055400.143840685
production,200,32,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,14570876.843119083,7720658.798248457
production,200,32,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,5881855.2001771135,4264296.206376019
production,200,32,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,14714755.715602366,10262974.691053959
production,200,32,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,20657045.823988747,13979158.397030648
production,200,32,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,15569637.853834247,12326106.388288325
production,300,32,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,30996926.433125142,14672539.387166502
production,300,32,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,10210944.72087083,5202554.911560146
production,300,32,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,10304284.288078912,6790043.047254571
production,300,32,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,7791761.987202297,5058029.600531115
production,300,32,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,16575930.209590673,13310770.525891189
production,300,32,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,271256329.84286004,130856359.78387755
production,300,32,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,11884528.651201038,9808882.189157426
production,300,32,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10146126.143781034,6103215.899541576
production,300,32,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,8153607.714862406,5806938.897977173
production,300,32,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,11849520.67989706,7893441.372128329
production,300,32,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,108725295.37368403,69798576.84093468
production,300,32,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,14689510.064291593,9369107.311541254
production,300,32,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,13230677.947751984,9476603.998859236
production,300,32,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,33564565.944013946,19367787.80973798
production,300,32,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,10197744.663903084,5099218.213547612
production,300,32,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,8573070.12920093,4997391.275677382
production,300,32,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,9711183.505622737,7312451.10156432
production,300,32,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,17229818.12434983,11341686.394735757
production,300,32,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,21205820.796975773,15021629.874465484
production,300,32,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,16054166.788837198,9186728.460545102
production,300,32,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,9193046.886025826,5221819.988407715
production,300,32,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,15150567.151496442,10456145.436908696
production,300,32,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,10933728.744247554,7785845.339412123
production,300,32,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,20285531.457449175,12666674.523069246
production,300,32,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,18214083.401515584,14365351.06344624
production,300,32,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,10654554.304303505,6827910.483187196
production,100,64,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,29305068.845943026,16513321.949988421
production,100,64,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,13209189.197141284,7932090.662084838
production,100,64,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,16810226.292181358,10349368.065124622
production,100,64,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,26359287.548035663,13131684.861393457
production,100,64,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,17289707.694275882,8008081.707669989
production,100,64,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,490641724.7781617,224546069.87027988
production,100,64,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,20677593.170820776,13062861.721588816
production,100,64,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,9053349.46370624,4982172.807584896
production,100,64,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,16339079.052022345,10962159.123619631
production,100,64,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,22299946.609935377,13473582.16802378
production,100,64,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,82058234.31013763,43390010.57558951
production,100,64,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,13506594.350186875,6727337.851703534
production,100,64,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,17453098.971275225,10034263.259162476
production,100,64,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,22131253.07602139,12320880.737345466
production,100,64,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,10300662.80798886,5178330.940086548
production,100,64,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,15436115.497195356,7188029.75512525
production,100,64,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,23413297.443878554,11323461.996794928
production,100,64,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,16014315.348327931,8833994.557367526
production,100,64,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,18814714.166744664,8985072.170067543
production,100,64,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,16102345.611913593,8731526.037218641
production,100,64,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,16672361.470431145,12674976.674501494
production,100,64,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,18329494.773866743,10764720.918139853
production,100,64,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,11188650.479849046,6463112.232355152
production,100,64,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,15702002.803732803,7945456.987350065
production,100,64,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,15016073.846524624,10012487.06151576
production,100,64,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,10622204.112730736,5453553.320812188
production,200,64,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,33523999.142253958,24448245.21472609
production,200,64,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,14810531.635827854,8309268.612436368
production,200,64,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,17163769.52826184,11988222.201070156
production,200,64,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,7038423.993893209,3400318.2895105337
production,200,64,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,20212768.790591367,12164037.747504994
production,200,64,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,387388199.36418706,166019218.25311926
production,200,64,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,19488067.10478653,12984784.692545809
production,200,64,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10208075.521591766,5090357.929014082
production,200,64,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,11507297.099522531,7094097.821064418
production,200,64,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,14600078.39860873,9000343.330712646
production,200,64,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,137287551.0727105,94601040.57883132
production,200,64,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,11729766.99998552,5131617.713872662
production,200,64,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,19265895.28747446,11820359.662061296
production,200,64,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,23177831.156268787,11454930.607438413
production,200,64,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,11030269.712896371,5816961.607807774
production,200,64,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,16914049.695079766,10657291.688399566
production,200,64,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,17909684.500729617,9704239.366228301
production,200,64,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,16939855.496253517,11807285.339242997
production,200,64,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,7482674.189959129,4132990.7588575324
production,200,64,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,12366148.589985846,6162924.688022097
production,200,64,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,15890639.890821116,7980804.335071301
production,200,64,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,14418004.063964615,7617512.143828854
production,200,64,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,6336447.720876424,3467976.6783928294
production,200,64,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,20324010.205346316,13374127.308935802
production,200,64,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,12204489.103905583,6774375.46273155
production,200,64,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,15372410.382268302,8645983.253270924
production,300,64,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,41355321.329947025,18667078.202031367
production,300,64,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,8297333.832208542,4487752.0306652635
production,300,64,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,13743967.886683686,9235329.01222536
production,300,64,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,10742158.485525152,6930238.2551084785
production,300,64,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,15574663.222370178,6801264.017455036
production,300,64,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,302823500.14342654,138046290.378572
production,300,64,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,9819654.43935979,5024382.496774823
production,300,64,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,13978831.477874132,8080560.221758682
production,300,64,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,10446753.222672097,4367838.333076275
production,300,64,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,15775601.675919581,7549985.854211174
production,300,64,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,185763285.66808993,134131919.96794926
production,300,64,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,11735211.838632803,4595800.226927413
production,300,64,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,17957461.017885547,9045885.327896686
production,300,64,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,31909772.10463376,16131263.897739653
production,300,64,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,13390821.743189283,6885546.136027271
production,300,64,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,15021665.950664857,7213137.035612147
production,300,64,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,11277533.526930466,5929310.558945971
production,300,64,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,13943498.03599601,7872243.760493804
production,300,64,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,13037092.044792473,9727362.11885642
production,300,64,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,14062081.957313871,6398009.240904513
production,300,64,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,13195896.640207738,5624697.59012962
production,300,64,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,9570834.246732224,6004424.041698379
production,300,64,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,7766111.404828237,3351205.3483925005
production,300,64,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,20815368.347072512,8515937.40792581
production,300,64,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,16306285.62170869,10817828.827476803
production,300,64,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,9737786.417982867,4650760.023556974
