dataset,seed,n_samples,name,mu_star,mu_star_conf
production,100,16,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,10675465.896319836,11848464.375611288
production,100,16,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,13341248.846076362,14289613.222605942
production,100,16,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,13492247.108276214,13678910.055238092
production,100,16,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,4631789.482567985,3151519.6562975366
production,100,16,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,17821125.08396969,23907061.46168299
production,100,16,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,2443991.6101283985,1735954.9896446583
production,100,16,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,6077339.44967177,5501829.227448749
production,100,16,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,12803831.703965575,14708366.35257685
production,200,16,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,41589881.98039707,46249645.52532106
production,200,16,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,7532038.486770742,5614587.3245658185
production,200,16,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,23999748.55830406,19031320.60803135
production,200,16,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,6247491.107744616,4744664.317700822
production,200,16,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,23097133.17480987,18114472.588645633
production,200,16,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,546877869.3364494,336576112.4536502
production,200,16,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,18037619.976850875,15235538.738141892
production,200,16,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,22349885.4497641,22586742.493311428
production,200,16,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,28109083.564499192,29202513.76768466
production,200,16,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,37752762.92507276,27710582.26166991
production,200,16,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,279153859.268724,247417879.82160372
production,200,16,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,20156905.722209476,15397091.954223134
production,200,16,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,15398814.712104468,11743626.470499612
production,200,16,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,4781653.645807293,3828531.1560574314
production,200,16,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,18871072.142372683,24271760.160037715
production,200,16,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,43904430.737755775,35160786.735459976
production,200,16,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,9490812.075771093,6337085.147743333
production,200,16,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,6005617.140594537,3946455.0064662467
production,200,16,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,12675857.729270756,15261601.284254512
production,200,16,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,9184521.03093846,5982276.603563249
production,200,16,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,22157019.041245017,20927472.815740336
production,200,16,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,32185372.289364375,25740621.5594795
production,200,16,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,6232241.072741986,5687800.710613186
production,200,16,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,17519067.863724533,16428724.019824218
production,200,16,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,22839198.0074844,15986415.633848403
production,200,16,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,21285227.73568735,17239955.879488945
production,300,16,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,29180892.065656155,14580421.200142719
production,300,16,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,10338304.516908905,6767830.6664639935
production,300,16,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,18394400.069470935,15785116.790617883
production,300,16,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,9916495.391997859,8445251.158839181
production,300,16,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,13000515.442753106,9107031.16564319
production,300,16,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,299938155.515535,188775933.1963985
production,300,16,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,12552575.629723148,7885044.605488564
production,300,16,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10946218.429827075,7820689.526886338
production,300,16,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,8445201.785059556,5460142.349615622
production,300,16,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,21315498.08325851,12869908.977593163
production,300,16,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,87993213.48902172,94921470.41046499
production,300,16,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,12797752.01529904,11943990.143817522
production,300,16,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,8489985.212816413,5335435.681478997
production,300,16,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,16102270.245664146,9847147.830545444
production,300,16,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,7913651.833927105,4305669.290334368
production,300,16,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,14389253.260132568,9015181.208262548
production,300,16,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,10220954.119681304,9869293.200430892
production,300,16,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,8423189.567339875,6834592.827799447
production,300,16,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,12403826.094825549,12292031.718587108
production,300,16,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,15397482.11525307,14054508.84832957
production,300,16,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,19909995.268059812,14571863.607249558
production,300,16,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,12542122.912329916,7456818.88651555
production,300,16,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,12686034.83268356,6391805.42178064
production,300,16,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,27423352.712271847,20131537.9421817
production,300,16,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,8029729.970192681,8772930.152013406
production,300,16,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,20790277.05739124,21450411.375819765
production,100,32,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,12944973.864976944,9206975.822838066
production,100,32,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,14504848.004342454,11048871.007553624
production,100,32,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,16449333.517664105,21412601.708737146
production,100,32,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,16957520.181136917,12915972.333038596
production,100,32,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,10402904.503479252,7415934.351091817
production,100,32,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,493528109.8233984,313579231.94535154
production,100,32,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,34340061.41749369,26305346.08165613
production,100,32,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,8662581.320029624,6925475.688034203
production,100,32,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,20389395.22396467,17391592.424167335
production,100,32,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,20471528.341184676,17129350.016152117
production,100,32,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,90689279.80573307,63816015.689055696
production,100,32,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,13952360.481062056,16458233.763863012
production,100,32,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,11075973.88437731,8443345.074546902
production,100,32,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,12719468.683842974,6686417.767651372
production,100,32,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,14492639.055577813,9650754.125833947
production,100,32,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,19738677.56500911,14970242.823828408
production,100,32,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,11855899.393963363,8589514.213719038
production,100,32,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,23054875.55224248,16468971.351356197
production,100,32,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,26262418.0039192,22426329.055410057
production,100,32,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,12775217.318149084,12049190.850840392
production,100,32,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,15739487.101793487,10392884.25712718
production,100,32,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,17214041.520275116,14238388.483724449
production,100,32,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,9172405.510403464,6094463.24516988
production,100,32,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,17807983.87676738,16788677.74069329
production,100,32,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,18479086.338669125,15191168.112715157
production,100,32,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,15674891.820367197,12333267.917192465
production,200,32,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,38444791.45198236,32078717.48710953
production,200,32,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,10901820.607189924,6698279.460788639
production,200,32,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,17084333.727648932,12504908.130711164
production,200,32,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,8924525.139563633,6423765.654297546
production,200,32,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,15492217.783708971,10361821.817646822
production,200,32,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,446725329.6342294,211220353.01940498
production,200,32,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,18712087.970384095,14330823.601691078
production,200,32,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10214807.988789009,9837327.641064174
production,200,32,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,21831575.25227415,15172814.769937392
production,200,32,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,12009529.554750672,8024788.144895002
production,200,32,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,210750858.54755774,170440690.08583865
production,200,32,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,11541407.705821466,6351554.908124957
production,200,32,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,18955942.30798786,16837672.693604644
production,200,32,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,23549742.72445308,15267350.305680595
production,200,32,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,23603899.62805034,16753962.236437595
production,200,32,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,15311845.930836648,14769817.432350127
production,200,32,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,18361282.286426727,20010904.077785525
production,200,32,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,21344262.860756718,18676935.951095738
production,200,32,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,7854436.811375468,5295269.217119338
production,200,32,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,9934030.54012731,6217691.325710357
production,200,32,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,20485466.090321228,15044456.644942358
production,200,32,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,14560097.05588252,7726984.3738454
production,200,32,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,5851258.823862621,4234258.86759655
production,200,32,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,14682320.700361747,10251934.364598019
production,200,32,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,20601715.85721107,13968644.300896853
production,200,32,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,15513548.612775799,12276842.77566011
production,300,32,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,30977111.680384573,14659630.545949003
production,300,32,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,10214958.994887536,5216337.033935571
production,300,32,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,10309927.04933101,6795674.264327056
production,300,32,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,7774130.142540276,5051735.16161282
production,300,32,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,16538500.091887377,13305208.100332377
production,300,32,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,270171398.97212297,130536576.37384723
production,300,32,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,11821518.981758624,9828407.43812563
production,300,32,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10127988.306168906,6093425.887265883
production,300,32,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,8155201.45274009,5831749.98941947
production,300,32,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,11829055.172673985,7888789.186600331
production,300,32,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,108265384.36840424,69569108.76553117
production,300,32,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,14643847.672733638,9344402.080164343
production,300,32,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,13204240.205311157,9462136.287039263
production,300,32,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,33534748.031407334,19355356.4990203
production,300,32,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,10153958.875649279,5079979.426809025
production,300,32,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,8561435.12866244,4999165.489563704
production,300,32,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,9701698.379316965,7310945.872861582
production,300,32,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,17186063.88249952,11322919.543895878
production,300,32,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,21183587.04141873,15018136.713098597
production,300,32,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,16008670.05601896,9172785.456509894
production,300,32,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,9155667.523169711,5204167.100232745
production,300,32,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,15107998.098115828,10439558.888728483
production,300,32,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,10883569.43806318,7770616.738106461
production,300,32,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,20237181.50712276,12636525.19573839
production,300,32,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,18167413.590691272,14342248.501852095
production,300,32,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,10622625.311036445,6811235.851271352
production,100,64,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,29279134.20860847,16497544.036510756
production,100,64,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,13174278.077444708,7921428.731115095
production,100,64,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,16776509.923703672,10340932.494195279
production,100,64,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,26316022.53026292,13125038.364461444
production,100,64,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,17259414.617035996,7985753.358487656
production,100,64,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,489256214.9330399,224199351.78642893
production,100,64,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,20644659.83058706,13053107.629341967
production,100,64,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,9044246.608460162,4974019.777548886
production,100,64,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,16310660.168417428,10973928.884603813
production,100,64,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,22259519.2313904,13464076.471468467
production,100,64,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,81827111.89381433,43315026.2788728
production,100,64,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,13479895.646853702,6717723.310246518
production,100,64,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,17432280.374165133,10031326.733773323
production,100,64,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,22085633.706107557,12293935.717614723
production,100,64,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,10269257.01239564,5162148.166721221
production,100,64,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,15397572.836232336,7181598.8872052925
production,100,64,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,23352289.74677035,11292387.758609891
production,100,64,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,15967662.463217694,8825517.579202203
production,100,64,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,18773229.721759435,8976766.114323024
production,100,64,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,16067312.978977708,8719922.2428756
production,100,64,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,16632182.331915908,12662217.286456464
production,100,64,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,18249234.275344506,10718368.140995089
production,100,64,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,11162753.025452884,6455145.026584094
production,100,64,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,15669302.155855527,7937274.005402217
production,100,64,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,14971867.905100478,10002909.782946106
production,100,64,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,10608442.430814227,5447007.978947816
production,200,64,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,33473252.344273306,24423075.50148582
production,200,64,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,14782141.311624952,8297393.579512687
production,200,64,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,17128136.842116203,11976459.508200128
production,200,64,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,7009729.934972753,3393397.7596169184
production,200,64,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,20202544.11917137,12157778.704324428
production,200,64,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,386184854.8407456,165761543.86198506
production,200,64,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,19420311.955771554,12972408.758713927
production,200,64,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,10181808.760861723,5082976.188127731
production,200,64,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,11533430.280056175,7079758.863654153
production,200,64,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,14561590.345373541,8991721.960707331
production,200,64,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,136921446.22453237,94392946.6393038
production,200,64,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,11692240.581826411,5107834.609682323
production,200,64,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,19241624.71435427,11805743.398448503
production,200,64,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,23155736.439532667,11437984.88647903
production,200,64,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,11042121.740284456,5829117.279855776
production,200,64,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,16890893.444081206,10648703.426209636
production,200,64,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,17889697.8604579,9704554.400163414
production,200,64,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,16875345.289979614,11803277.7655957
production,200,64,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,7459448.928856213,4125945.67821169
production,200,64,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,12338060.158085851,6140587.032116803
production,200,64,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,15845604.18432741,7969408.406771166
production,200,64,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,14415675.186597971,7619255.301452355
production,200,64,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,6312563.104396431,3465488.4945127824
production,200,64,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,20259084.89220243,13362874.20648754
production,200,64,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,12179406.989195134,6777268.861446507
production,200,64,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,15328010.161065642,8632534.86000805
production,300,64,Gateway node_06640c34-b035-4bf9-b736-5c1d83eb6516,41331372.19509674,18649069.465337794
production,300,64,Gateway node_0da0a7f3-4a41-4071-8450-6f140d0430e5,8289211.135905103,4475433.806567917
production,300,64,Gateway node_11f188a6-468d-4911-988f-5c987614ef9d,13709853.436393958,9225111.002359856
production,300,64,Gateway node_14a880cd-bdac-415e-8b78-49036693f24a,10702219.674390972,6906750.015192389
production,300,64,Gateway node_28e3b17a-2f3d-4b08-9b0e-bb1cd5fdac6e,15528518.41804126,6791779.929585343
production,300,64,Gateway node_2adef1d6-4ab2-4b50-ab18-dcc976585e71,301794894.02469164,137805741.08466658
production,300,64,Gateway node_3424fd53-353c-4708-973f-14a3cca55193,9754878.193287982,5015483.2500829715
production,300,64,Gateway node_420cae14-0e2a-4888-b80a-0e47c11f1058,13941909.085184632,8069889.473808177
production,300,64,Gateway node_493ba094-037a-403d-a8fd-46af1c42c9b4,10464023.211052027,4382228.736863138
production,300,64,Gateway node_4e2863d1-f740-499e-9416-7ad773698c9e,15747063.884033484,7539573.738525121
production,300,64,Gateway node_73899de0-7a5e-4c22-b92b-7038a05614cb,185228940.6304157,133891213.44794539
production,300,64,Gateway node_75033c40-f1a0-4af5-a081-ac94f83503d6,11704227.311535234,4583966.862233799
production,300,64,Gateway node_81027410-95ac-4d0f-ae08-b749da7f5d66,17894135.75099867,9013148.160442531
production,300,64,Gateway node_820241a1-6bf4-417b-870d-de598689a84c,31862665.70388085,16120939.883552287
production,300,64,Gateway node_8a3fc80c-b9bd-43ec-a840-5decda5c8816,13347473.23203214,6873681.037508065
production,300,64,Gateway node_919cbf1f-a8f8-466c-82d3-c2808df9fb43,14987977.86876092,7203384.64220376
production,300,64,Gateway node_9e49458d-23a1-4873-ad59-ce198417e010,11243883.536609355,5923129.672346888
production,300,64,Gateway node_a1d62155-c4a0-4f32-b12d-deda69875f36,13909667.67897435,7859956.6783914715
production,300,64,Gateway node_b27ea0f3-0f2a-4fed-b7ef-787582b4c271,12999089.641943734,9714665.793396663
production,300,64,Gateway node_bf73faf4-b5ee-40b5-a5c4-3b59a98dd51e,14035994.506581804,6391569.2394218175
production,300,64,Gateway node_c0c1dd69-4fc6-4c34-a077-1fcbc4106321,13142316.217297621,5606400.753001949
production,300,64,Gateway node_f710aa29-6429-45d2-b11b-e8dd8a174fc3,9547757.343457049,5995957.9626584165
production,300,64,Gateway node_f8a44f52-ef22-4a74-898e-226caac5ed4b,7742665.266676786,3345050.435881821
production,300,64,Gateway node_faa8e895-57f6-408b-bc38-1b34a96ff8ee,20785523.59463595,8507684.45324631
production,300,64,Gateway node_fcf09511-3069-4dc0-aba2-d19739960176,16278269.427227871,10810735.836684015
production,300,64,Gateway node_ff10e738-27e2-4456-84cf-2056564e9431,9718821.67808013,4642704.220522936
